pinyin,tone,server_name,filename,url,status,size,http_status
cou,4,cou,cou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cou4.mp3,downloaded,15672,200
cu,1,cu,cu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cu1.mp3,downloaded,21315,200
cu,2,cu,cu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cu2.mp3,downloaded,16299,200
cu,3,cu,cu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cu3.mp3,downloaded,24449,200
cu,4,cu,cu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cu4.mp3,downloaded,15672,200
cuan,1,cuan,cuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuan1.mp3,downloaded,25076,200
cuan,2,cuan,cuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuan2.mp3,downloaded,17553,200
cuan,3,cuan,cuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuan3.mp3,downloaded,24449,200
cuan,4,cuan,cuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuan4.mp3,downloaded,18807,200
cui,1,cui,cui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cui1.mp3,downloaded,21941,200
cui,2,cui,cui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cui2.mp3,downloaded,16926,200
cui,3,cui,cui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cui3.mp3,downloaded,24449,200
cui,4,cui,cui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cui4.mp3,downloaded,15045,200
cun,1,cun,cun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cun1.mp3,downloaded,22568,200
cun,2,cun,cun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cun2.mp3,downloaded,17553,200
cun,3,cun,cun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cun3.mp3,downloaded,22568,200
cun,4,cun,cun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cun4.mp3,downloaded,17553,200
cuo,1,cuo,cuo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuo1.mp3,downloaded,21941,200
cuo,2,cuo,cuo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuo2.mp3,downloaded,15672,200
cuo,3,cuo,cuo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuo3.mp3,downloaded,19434,200
cuo,4,cuo,cuo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/cuo4.mp3,downloaded,16926,200
da,1,da,da1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/da1.mp3,downloaded,13791,200
da,2,da,da2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/da2.mp3,downloaded,10657,200
da,3,da,da3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/da3.mp3,downloaded,15672,200
da,4,da,da4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/da4.mp3,downloaded,11284,200
dai,1,dai,dai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dai1.mp3,downloaded,16299,200
dai,2,dai,dai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dai2.mp3,downloaded,11284,200
dai,3,dai,dai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dai3.mp3,downloaded,18180,200
dai,4,dai,dai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dai4.mp3,downloaded,10657,200
dan,1,dan,dan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dan1.mp3,downloaded,21315,200
dan,2,dan,dan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dan2.mp3,downloaded,14418,200
dan,3,dan,dan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dan3.mp3,downloaded,20061,200
dan,4,dan,dan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dan4.mp3,downloaded,13791,200
dang,1,dang,dang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dang1.mp3,downloaded,21941,200
dang,2,dang,dang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dang2.mp3,downloaded,16926,200
dang,3,dang,dang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dang3.mp3,downloaded,22568,200
dang,4,dang,dang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dang4.mp3,downloaded,15045,200
dao,1,dao,dao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dao1.mp3,downloaded,21315,200
dao,2,dao,dao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dao2.mp3,downloaded,14418,200
dao,3,dao,dao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dao3.mp3,downloaded,19434,200
dao,4,dao,dao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dao4.mp3,downloaded,14418,200
de,1,de,de1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/de1.mp3,downloaded,18807,200
de,2,de,de2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/de2.mp3,downloaded,15672,200
de,3,de,de3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/de3.mp3,downloaded,19434,200
de,4,de,de4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/de4.mp3,downloaded,12537,200
dei,1,dei,dei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dei1.mp3,downloaded,20061,200
dei,2,dei,dei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dei2.mp3,downloaded,14418,200
dei,3,dei,dei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dei3.mp3,downloaded,18807,200
dei,4,dei,dei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dei4.mp3,downloaded,13164,200
den,1,den,den1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/den1.mp3,downloaded,18389,200
den,2,den,den2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/den2.mp3,downloaded,17135,200
den,3,den,den3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/den3.mp3,downloaded,17553,200
den,4,den,den4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/den4.mp3,downloaded,13373,200
deng,1,deng,deng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/deng1.mp3,downloaded,22568,200
deng,2,deng,deng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/deng2.mp3,downloaded,18389,200
deng,3,deng,deng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/deng3.mp3,downloaded,22986,200
deng,4,deng,deng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/deng4.mp3,downloaded,21314,200
di,1,di,di1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/di1.mp3,downloaded,18180,200
di,2,di,di2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/di2.mp3,downloaded,11910,200
di,3,di,di3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/di3.mp3,downloaded,19434,200
di,4,di,di4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/di4.mp3,downloaded,11284,200
dian,1,dian,dian1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dian1.mp3,downloaded,20061,200
dian,2,dian,dian2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dian2.mp3,downloaded,15672,200
dian,3,dian,dian3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dian3.mp3,downloaded,20688,200
dian,4,dian,dian4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dian4.mp3,downloaded,13164,200
diao,1,diao,diao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diao1.mp3,downloaded,23822,200
diao,2,diao,diao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diao2.mp3,downloaded,15672,200
diao,3,diao,diao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diao3.mp3,downloaded,21315,200
diao,4,diao,diao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diao4.mp3,downloaded,14418,200
die,1,die,die1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/die1.mp3,downloaded,20061,200
die,2,die,die2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/die2.mp3,downloaded,12537,200
die,3,die,die3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/die3.mp3,downloaded,20688,200
die,4,die,die4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/die4.mp3,downloaded,13164,200
ding,1,ding,ding1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ding1.mp3,downloaded,20061,200
ding,2,ding,ding2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ding2.mp3,downloaded,13791,200
ding,3,ding,ding3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ding3.mp3,downloaded,18807,200
ding,4,ding,ding4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ding4.mp3,downloaded,13791,200
diu,1,diu,diu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diu1.mp3,downloaded,20061,200
diu,2,diu,diu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diu2.mp3,downloaded,16299,200
diu,3,diu,diu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diu3.mp3,downloaded,17553,200
diu,4,diu,diu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/diu4.mp3,downloaded,13164,200
dong,1,dong,dong1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dong1.mp3,downloaded,22568,200
dong,2,dong,dong2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dong2.mp3,downloaded,15672,200
dong,3,dong,dong3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dong3.mp3,downloaded,20061,200
dong,4,dong,dong4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dong4.mp3,downloaded,16299,200
dou,1,dou,dou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dou1.mp3,downloaded,21315,200
dou,2,dou,dou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dou2.mp3,downloaded,15672,200
dou,3,dou,dou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dou3.mp3,downloaded,20061,200
dou,4,dou,dou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dou4.mp3,downloaded,15045,200
du,1,du,du1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/du1.mp3,downloaded,19434,200
du,2,du,du2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/du2.mp3,downloaded,15045,200
du,3,du,du3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/du3.mp3,downloaded,20061,200
du,4,du,du4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/du4.mp3,downloaded,13791,200
duan,1,duan,duan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duan1.mp3,downloaded,23195,200
duan,2,duan,duan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duan2.mp3,downloaded,15045,200
duan,3,duan,duan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duan3.mp3,downloaded,19434,200
duan,4,duan,duan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duan4.mp3,downloaded,14418,200
dui,1,dui,dui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dui1.mp3,downloaded,20061,200
dui,2,dui,dui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dui2.mp3,downloaded,16299,200
dui,3,dui,dui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dui3.mp3,downloaded,19434,200
dui,4,dui,dui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dui4.mp3,downloaded,13791,200
dun,1,dun,dun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dun1.mp3,downloaded,20688,200
dun,2,dun,dun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dun2.mp3,downloaded,15045,200
dun,3,dun,dun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dun3.mp3,downloaded,20061,200
dun,4,dun,dun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/dun4.mp3,downloaded,15672,200
duo,1,duo,duo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duo1.mp3,downloaded,21315,200
duo,2,duo,duo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duo2.mp3,downloaded,16299,200
duo,3,duo,duo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duo3.mp3,downloaded,20688,200
duo,4,duo,duo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/duo4.mp3,downloaded,15045,200
e,1,e,e1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/e1.mp3,downloaded,22150,200
e,2,e,e2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/e2.mp3,downloaded,17971,200
e,3,e,e3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/e3.mp3,downloaded,19643,200
e,4,e,e4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/e4.mp3,downloaded,17971,200
en,1,en,en1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/en1.mp3,downloaded,20061,200
en,2,en,en2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/en2.mp3,downloaded,16926,200
en,3,en,en3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/en3.mp3,downloaded,21941,200
en,4,en,en4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/en4.mp3,downloaded,15672,200
eng,1,eng,eng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/eng1.mp3,downloaded,23822,200
eng,2,eng,eng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/eng2.mp3,downloaded,17553,200
eng,3,eng,eng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/eng3.mp3,downloaded,20061,200
eng,4,eng,eng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/eng4.mp3,downloaded,13164,200
er,1,er,er1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/er1.mp3,downloaded,20688,200
er,2,er,er2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/er2.mp3,downloaded,16299,200
er,3,er,er3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/er3.mp3,downloaded,17553,200
er,4,er,er4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/er4.mp3,downloaded,14418,200
fa,1,fa,fa1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fa1.mp3,downloaded,15672,200
fa,2,fa,fa2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fa2.mp3,downloaded,11284,200
fa,3,fa,fa3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fa3.mp3,downloaded,16299,200
fa,4,fa,fa4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fa4.mp3,downloaded,13164,200
fan,1,fan,fan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fan1.mp3,downloaded,21315,200
fan,2,fan,fan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fan2.mp3,downloaded,18180,200
fan,3,fan,fan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fan3.mp3,downloaded,23195,200
fan,4,fan,fan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fan4.mp3,downloaded,15045,200
fang,1,fang,fang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fang1.mp3,downloaded,24449,200
fang,2,fang,fang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fang2.mp3,downloaded,19434,200
fang,3,fang,fang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fang3.mp3,downloaded,23822,200
fang,4,fang,fang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fang4.mp3,downloaded,18180,200
fei,1,fei,fei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fei1.mp3,downloaded,23195,200
fei,2,fei,fei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fei2.mp3,downloaded,15045,200
fei,3,fei,fei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fei3.mp3,downloaded,21941,200
fei,4,fei,fei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fei4.mp3,downloaded,15672,200
fen,1,fen,fen1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fen1.mp3,downloaded,25703,200
fen,2,fen,fen2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fen2.mp3,downloaded,18180,200
fen,3,fen,fen3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fen3.mp3,downloaded,21941,200
fen,4,fen,fen4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fen4.mp3,downloaded,15045,200
feng,1,feng,feng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/feng1.mp3,downloaded,20479,200
feng,2,feng,feng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/feng2.mp3,downloaded,21314,200
feng,3,feng,feng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/feng3.mp3,downloaded,24240,200
feng,4,feng,feng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/feng4.mp3,downloaded,20897,200
fo,1,fo,fo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fo1.mp3,downloaded,22568,200
fo,2,fo,fo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fo2.mp3,downloaded,14418,200
fo,3,fo,fo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fo3.mp3,downloaded,21315,200
fo,4,fo,fo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fo4.mp3,downloaded,21315,200
fou,1,fou,fou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fou1.mp3,downloaded,25076,200
fou,2,fou,fou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fou2.mp3,downloaded,20061,200
fou,3,fou,fou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fou3.mp3,downloaded,25076,200
fou,4,fou,fou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fou4.mp3,downloaded,22568,200
fu,1,fu,fu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fu1.mp3,downloaded,21941,200
fu,2,fu,fu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fu2.mp3,downloaded,19434,200
fu,3,fu,fu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fu3.mp3,downloaded,23195,200
fu,4,fu,fu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/fu4.mp3,downloaded,17553,200
ga,1,ga,ga1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ga1.mp3,downloaded,16926,200
ga,2,ga,ga2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ga2.mp3,downloaded,11910,200
ga,3,ga,ga3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ga3.mp3,downloaded,19434,200
ga,4,ga,ga4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ga4.mp3,downloaded,11910,200
gai,1,gai,gai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gai1.mp3,downloaded,16926,200
gai,2,gai,gai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gai2.mp3,downloaded,13164,200
gai,3,gai,gai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gai3.mp3,downloaded,15672,200
gai,4,gai,gai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gai4.mp3,downloaded,11910,200
gan,1,gan,gan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gan1.mp3,downloaded,20479,200
gan,2,gan,gan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gan2.mp3,downloaded,17135,200
gan,3,gan,gan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gan3.mp3,downloaded,18389,200
gan,4,gan,gan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gan4.mp3,downloaded,14209,200
gang,1,gang,gang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gang1.mp3,downloaded,25076,200
gang,2,gang,gang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gang2.mp3,downloaded,18180,200
gang,3,gang,gang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/gang3.mp3,downloaded,22568,200
